2024-05-14 11:46:19,671 p=27064 u=vagrant n=ansible | [WARNING]: Unable to parse /home/vagrant/ansible/example-voting-app/ansible/inventory as an inventory source
2024-05-14 15:24:40,803 p=28409 u=vagrant n=ansible | TASK [Setup with docker-compose] ***************************************************************************************************************************************************
2024-05-14 15:24:49,286 p=28409 u=vagrant n=ansible | fatal: [app01-staging]: FAILED! => {"changed": true, "cmd": "docker-compose up -d", "delta": "0:00:07.711097", "end": "2024-05-14 15:24:49.161127", "msg": "non-zero return code", "rc": 1, "start": "2024-05-14 15:24:41.450030", "stderr": "Creating network \"votingapp_back-tier\" with the default driver\nCreating network \"votingapp_front-tier\" with the default driver\nPulling redis (redis:alpine)...\nPulling vote (localhost:5000/examplevotingapp_vote:v1)...\nGet \"http://localhost:5000/v2/\": dial tcp [::1]:5000: connect: connection refused", "stderr_lines": ["Creating network \"votingapp_back-tier\" with the default driver", "Creating network \"votingapp_front-tier\" with the default driver", "Pulling redis (redis:alpine)...", "Pulling vote (localhost:5000/examplevotingapp_vote:v1)...", "Get \"http://localhost:5000/v2/\": dial tcp [::1]:5000: connect: connection refused"], "stdout": "alpine: Pulling from library/redis\nDigest: sha256:a40e29800d387e3cf9431902e1e7a362e4d819233d68ae39380532c3310091ac\nStatus: Downloaded newer image for redis:alpine", "stdout_lines": ["alpine: Pulling from library/redis", "Digest: sha256:a40e29800d387e3cf9431902e1e7a362e4d819233d68ae39380532c3310091ac", "Status: Downloaded newer image for redis:alpine"]}
2024-05-14 15:24:49,290 p=28409 u=vagrant n=ansible | PLAY RECAP *************************************************************************************************************************************************************************
2024-05-14 15:24:49,290 p=28409 u=vagrant n=ansible | app01-staging              : ok=6    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=1   
2024-05-14 15:25:58,377 p=28528 u=vagrant n=ansible | PLAY [Deploy containers] ***********************************************************************************************************************************************************
2024-05-14 15:25:58,413 p=28528 u=vagrant n=ansible | TASK [Gathering Facts] *************************************************************************************************************************************************************
2024-05-14 15:26:06,262 p=28528 u=vagrant n=ansible | ok: [app01-staging]
2024-05-14 15:26:06,444 p=28528 u=vagrant n=ansible | TASK [Include vars] ****************************************************************************************************************************************************************
2024-05-14 15:26:06,507 p=28528 u=vagrant n=ansible | ok: [app01-staging]
2024-05-14 15:26:06,600 p=28528 u=vagrant n=ansible | TASK [Make dir] ********************************************************************************************************************************************************************
2024-05-14 15:26:07,488 p=28528 u=vagrant n=ansible | ok: [app01-staging]
2024-05-14 15:26:07,585 p=28528 u=vagrant n=ansible | TASK [Copy DC file] ****************************************************************************************************************************************************************
2024-05-14 15:26:09,178 p=28528 u=vagrant n=ansible | changed: [app01-staging]
2024-05-14 15:26:09,268 p=28528 u=vagrant n=ansible | TASK [Stop all docker containers] **************************************************************************************************************************************************
2024-05-14 15:26:10,293 p=28528 u=vagrant n=ansible | fatal: [app01-staging]: FAILED! => {"changed": true, "cmd": "docker stop $(docker ps -q)", "delta": "0:00:00.209532", "end": "2024-05-14 15:26:10.168271", "msg": "non-zero return code", "rc": 1, "start": "2024-05-14 15:26:09.958739", "stderr": "\"docker stop\" requires at least 1 argument.\nSee 'docker stop --help'.\n\nUsage:  docker stop [OPTIONS] CONTAINER [CONTAINER...]\n\nStop one or more running containers", "stderr_lines": ["\"docker stop\" requires at least 1 argument.", "See 'docker stop --help'.", "", "Usage:  docker stop [OPTIONS] CONTAINER [CONTAINER...]", "", "Stop one or more running containers"], "stdout": "", "stdout_lines": []}
2024-05-14 15:26:10,294 p=28528 u=vagrant n=ansible | ...ignoring
2024-05-14 15:26:10,398 p=28528 u=vagrant n=ansible | TASK [Remove all unused and dangling docker images] ********************************************************************************************************************************
2024-05-14 15:26:11,293 p=28528 u=vagrant n=ansible | changed: [app01-staging]
2024-05-14 15:26:11,388 p=28528 u=vagrant n=ansible | TASK [Setup with docker-compose] ***************************************************************************************************************************************************
2024-05-14 15:27:05,744 p=28528 u=vagrant n=ansible | fatal: [app01-staging]: FAILED! => {"changed": true, "cmd": "docker-compose up -d", "delta": "0:00:53.772921", "end": "2024-05-14 15:27:05.614280", "msg": "non-zero return code", "rc": 1, "start": "2024-05-14 15:26:11.841359", "stderr": "Creating network \"votingapp_back-tier\" with the default driver\nCreating network \"votingapp_front-tier\" with the default driver\nPulling redis (redis:alpine)...\nPulling vote (acm:5000/examplevotingapp_vote:v1)...\nPulling db (postgres:15-alpine)...\nPulling result (acm:5000/examplevotingapp_result:v1)...\nCreating votingapp_redis_1 ... \r\nCreating votingapp_db_1    ... \r\nCreating votingapp_db_1    ... done\r\nCreating votingapp_redis_1 ... done\r\n\nERROR: for result  Container \"92cd6df6c25f\" is unhealthy.\n\nERROR: for worker  Container \"92cd6df6c25f\" is unhealthy.\n\nERROR: for vote  Container \"0e54549a4fed\" is unhealthy.\nEncountered errors while bringing up the project.", "stderr_lines": ["Creating network \"votingapp_back-tier\" with the default driver", "Creating network \"votingapp_front-tier\" with the default driver", "Pulling redis (redis:alpine)...", "Pulling vote (acm:5000/examplevotingapp_vote:v1)...", "Pulling db (postgres:15-alpine)...", "Pulling result (acm:5000/examplevotingapp_result:v1)...", "Creating votingapp_redis_1 ... ", "Creating votingapp_db_1    ... ", "Creating votingapp_db_1    ... done", "Creating votingapp_redis_1 ... done", "", "ERROR: for result  Container \"92cd6df6c25f\" is unhealthy.", "", "ERROR: for worker  Container \"92cd6df6c25f\" is unhealthy.", "", "ERROR: for vote  Container \"0e54549a4fed\" is unhealthy.", "Encountered errors while bringing up the project."], "stdout": "alpine: Pulling from library/redis\nDigest: sha256:a40e29800d387e3cf9431902e1e7a362e4d819233d68ae39380532c3310091ac\nStatus: Downloaded newer image for redis:alpine\nv1: Pulling from examplevotingapp_vote\nDigest: sha256:52e259bef7df3e5abb5cbbbbfada9a79b34733b2e50c5b30a8ad1e57e2c341fd\nStatus: Downloaded newer image for acm:5000/examplevotingapp_vote:v1\n15-alpine: Pulling from library/postgres\nDigest: sha256:6c2118c2e7c6ad2f627f626bd18fc9b5b7b417f680a7a77a81ded84b6aeff154\nStatus: Downloaded newer image for postgres:15-alpine\nv1: Pulling from examplevotingapp_result\nDigest: sha256:1125f86bb5d48c5bcbddc36fba68b79334057eb6a43e5777ab135d764fa5e83d\nStatus: Downloaded newer image for acm:5000/examplevotingapp_result:v1", "stdout_lines": ["alpine: Pulling from library/redis", "Digest: sha256:a40e29800d387e3cf9431902e1e7a362e4d819233d68ae39380532c3310091ac", "Status: Downloaded newer image for redis:alpine", "v1: Pulling from examplevotingapp_vote", "Digest: sha256:52e259bef7df3e5abb5cbbbbfada9a79b34733b2e50c5b30a8ad1e57e2c341fd", "Status: Downloaded newer image for acm:5000/examplevotingapp_vote:v1", "15-alpine: Pulling from library/postgres", "Digest: sha256:6c2118c2e7c6ad2f627f626bd18fc9b5b7b417f680a7a77a81ded84b6aeff154", "Status: Downloaded newer image for postgres:15-alpine", "v1: Pulling from examplevotingapp_result", "Digest: sha256:1125f86bb5d48c5bcbddc36fba68b79334057eb6a43e5777ab135d764fa5e83d", "Status: Downloaded newer image for acm:5000/examplevotingapp_result:v1"]}
2024-05-14 15:27:05,746 p=28528 u=vagrant n=ansible | PLAY RECAP *************************************************************************************************************************************************************************
2024-05-14 15:27:05,747 p=28528 u=vagrant n=ansible | app01-staging              : ok=6    changed=3    unreachable=0    failed=1    skipped=0    rescued=0    ignored=1   
2024-05-14 15:36:12,187 p=28745 u=root n=ansible | PLAY [Deploy containers] ***********************************************************************************************************************************************************
2024-05-14 15:36:12,225 p=28745 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************************************************
2024-05-14 15:36:21,546 p=28745 u=root n=ansible | ok: [app01-staging]
2024-05-14 15:36:21,738 p=28745 u=root n=ansible | TASK [Include vars] ****************************************************************************************************************************************************************
2024-05-14 15:36:21,799 p=28745 u=root n=ansible | ok: [app01-staging]
2024-05-14 15:36:21,909 p=28745 u=root n=ansible | TASK [Make dir] ********************************************************************************************************************************************************************
2024-05-14 15:36:22,845 p=28745 u=root n=ansible | ok: [app01-staging]
2024-05-14 15:36:22,947 p=28745 u=root n=ansible | TASK [Copy DC file] ****************************************************************************************************************************************************************
2024-05-14 15:36:24,299 p=28745 u=root n=ansible | ok: [app01-staging]
2024-05-14 15:36:24,393 p=28745 u=root n=ansible | TASK [Stop all docker containers] **************************************************************************************************************************************************
2024-05-14 15:36:26,026 p=28745 u=root n=ansible | changed: [app01-staging]
2024-05-14 15:36:26,144 p=28745 u=root n=ansible | TASK [Remove all unused and dangling docker images] ********************************************************************************************************************************
2024-05-14 15:36:27,785 p=28745 u=root n=ansible | changed: [app01-staging]
2024-05-14 15:36:27,939 p=28745 u=root n=ansible | TASK [Setup with docker-compose] ***************************************************************************************************************************************************
2024-05-14 15:37:25,312 p=28745 u=root n=ansible | fatal: [app01-staging]: FAILED! => {"changed": true, "cmd": "docker-compose up -d", "delta": "0:00:56.822873", "end": "2024-05-14 15:37:25.173124", "msg": "non-zero return code", "rc": 1, "start": "2024-05-14 15:36:28.350251", "stderr": "Creating network \"votingapp_back-tier\" with the default driver\nCreating network \"votingapp_front-tier\" with the default driver\nPulling redis (redis:alpine)...\nPulling vote (acm:5000/examplevotingapp_vote:v1)...\nPulling db (postgres:15-alpine)...\nPulling result (acm:5000/examplevotingapp_result:v1)...\nCreating votingapp_redis_1 ... \r\nCreating votingapp_db_1    ... \r\nCreating votingapp_db_1    ... done\r\nCreating votingapp_redis_1 ... done\r\n\nERROR: for worker  Container \"2539855ee658\" is unhealthy.\n\nERROR: for result  Container \"2539855ee658\" is unhealthy.\n\nERROR: for vote  Container \"9e6ebe0c2dbe\" is unhealthy.\nEncountered errors while bringing up the project.", "stderr_lines": ["Creating network \"votingapp_back-tier\" with the default driver", "Creating network \"votingapp_front-tier\" with the default driver", "Pulling redis (redis:alpine)...", "Pulling vote (acm:5000/examplevotingapp_vote:v1)...", "Pulling db (postgres:15-alpine)...", "Pulling result (acm:5000/examplevotingapp_result:v1)...", "Creating votingapp_redis_1 ... ", "Creating votingapp_db_1    ... ", "Creating votingapp_db_1    ... done", "Creating votingapp_redis_1 ... done", "", "ERROR: for worker  Container \"2539855ee658\" is unhealthy.", "", "ERROR: for result  Container \"2539855ee658\" is unhealthy.", "", "ERROR: for vote  Container \"9e6ebe0c2dbe\" is unhealthy.", "Encountered errors while bringing up the project."], "stdout": "alpine: Pulling from library/redis\nDigest: sha256:a40e29800d387e3cf9431902e1e7a362e4d819233d68ae39380532c3310091ac\nStatus: Downloaded newer image for redis:alpine\nv1: Pulling from examplevotingapp_vote\nDigest: sha256:52e259bef7df3e5abb5cbbbbfada9a79b34733b2e50c5b30a8ad1e57e2c341fd\nStatus: Downloaded newer image for acm:5000/examplevotingapp_vote:v1\n15-alpine: Pulling from library/postgres\nDigest: sha256:6c2118c2e7c6ad2f627f626bd18fc9b5b7b417f680a7a77a81ded84b6aeff154\nStatus: Downloaded newer image for postgres:15-alpine\nv1: Pulling from examplevotingapp_result\nDigest: sha256:1125f86bb5d48c5bcbddc36fba68b79334057eb6a43e5777ab135d764fa5e83d\nStatus: Downloaded newer image for acm:5000/examplevotingapp_result:v1", "stdout_lines": ["alpine: Pulling from library/redis", "Digest: sha256:a40e29800d387e3cf9431902e1e7a362e4d819233d68ae39380532c3310091ac", "Status: Downloaded newer image for redis:alpine", "v1: Pulling from examplevotingapp_vote", "Digest: sha256:52e259bef7df3e5abb5cbbbbfada9a79b34733b2e50c5b30a8ad1e57e2c341fd", "Status: Downloaded newer image for acm:5000/examplevotingapp_vote:v1", "15-alpine: Pulling from library/postgres", "Digest: sha256:6c2118c2e7c6ad2f627f626bd18fc9b5b7b417f680a7a77a81ded84b6aeff154", "Status: Downloaded newer image for postgres:15-alpine", "v1: Pulling from examplevotingapp_result", "Digest: sha256:1125f86bb5d48c5bcbddc36fba68b79334057eb6a43e5777ab135d764fa5e83d", "Status: Downloaded newer image for acm:5000/examplevotingapp_result:v1"]}
2024-05-14 15:37:25,315 p=28745 u=root n=ansible | PLAY RECAP *************************************************************************************************************************************************************************
2024-05-14 15:37:25,316 p=28745 u=root n=ansible | app01-staging              : ok=6    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2024-05-14 15:39:10,600 p=28864 u=vagrant n=ansible | app01-staging | SUCCESS => {
    "ansible_facts": {
        "discovered_interpreter_python": "/usr/bin/python3"
    },
    "changed": false,
    "ping": "pong"
}
2024-05-14 15:41:08,045 p=28896 u=vagrant n=ansible | playbook: votingapp-container-setup.yml
2024-05-14 15:52:08,636 p=28926 u=vagrant n=ansible | playbook: votingapp-container-setup.yml
2024-05-14 15:52:13,893 p=28930 u=vagrant n=ansible | PLAY [Deploy containers] ***********************************************************************************************************************************************************
2024-05-14 15:52:13,924 p=28930 u=vagrant n=ansible | TASK [Gathering Facts] *************************************************************************************************************************************************************
2024-05-14 15:52:22,672 p=28930 u=vagrant n=ansible | ok: [app01-staging]
2024-05-14 15:52:22,878 p=28930 u=vagrant n=ansible | TASK [Include vars] ****************************************************************************************************************************************************************
2024-05-14 15:52:22,940 p=28930 u=vagrant n=ansible | ok: [app01-staging]
2024-05-14 15:52:23,045 p=28930 u=vagrant n=ansible | TASK [Make dir] ********************************************************************************************************************************************************************
2024-05-14 15:52:23,960 p=28930 u=vagrant n=ansible | ok: [app01-staging]
2024-05-14 15:52:24,070 p=28930 u=vagrant n=ansible | TASK [Copy DC file] ****************************************************************************************************************************************************************
2024-05-14 15:52:25,702 p=28930 u=vagrant n=ansible | changed: [app01-staging]
2024-05-14 15:52:25,798 p=28930 u=vagrant n=ansible | TASK [Stop all docker containers] **************************************************************************************************************************************************
2024-05-14 15:52:27,366 p=28930 u=vagrant n=ansible | changed: [app01-staging]
2024-05-14 15:52:27,482 p=28930 u=vagrant n=ansible | TASK [Remove all unused and dangling docker images] ********************************************************************************************************************************
2024-05-14 15:52:29,158 p=28930 u=vagrant n=ansible | changed: [app01-staging]
2024-05-14 15:52:29,259 p=28930 u=vagrant n=ansible | TASK [Setup with docker-compose] ***************************************************************************************************************************************************
2024-05-14 15:52:31,421 p=28930 u=vagrant n=ansible | fatal: [app01-staging]: FAILED! => {"changed": true, "cmd": "docker-compose up -d", "delta": "0:00:01.536759", "end": "2024-05-14 15:52:31.289964", "msg": "non-zero return code", "rc": 1, "start": "2024-05-14 15:52:29.753205", "stderr": "yaml.scanner.ScannerError: while scanning a simple key\n  in \"./docker-compose.yml\", line 44, column 1\ncould not find expected ':'\n  in \"./docker-compose.yml\", line 45, column 13", "stderr_lines": ["yaml.scanner.ScannerError: while scanning a simple key", "  in \"./docker-compose.yml\", line 44, column 1", "could not find expected ':'", "  in \"./docker-compose.yml\", line 45, column 13"], "stdout": "", "stdout_lines": []}
2024-05-14 15:52:31,424 p=28930 u=vagrant n=ansible | PLAY RECAP *************************************************************************************************************************************************************************
2024-05-14 15:52:31,425 p=28930 u=vagrant n=ansible | app01-staging              : ok=6    changed=3    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2024-05-14 15:54:40,401 p=29054 u=vagrant n=ansible | PLAY [Deploy containers] ***********************************************************************************************************************************************************
2024-05-14 15:54:40,438 p=29054 u=vagrant n=ansible | TASK [Gathering Facts] *************************************************************************************************************************************************************
2024-05-14 15:54:47,758 p=29054 u=vagrant n=ansible | ok: [app01-staging]
2024-05-14 15:54:47,922 p=29054 u=vagrant n=ansible | TASK [Include vars] ****************************************************************************************************************************************************************
2024-05-14 15:54:47,984 p=29054 u=vagrant n=ansible | ok: [app01-staging]
2024-05-14 15:54:48,074 p=29054 u=vagrant n=ansible | TASK [Make dir] ********************************************************************************************************************************************************************
2024-05-14 15:54:48,857 p=29054 u=vagrant n=ansible | ok: [app01-staging]
2024-05-14 15:54:48,955 p=29054 u=vagrant n=ansible | TASK [Copy DC file] ****************************************************************************************************************************************************************
2024-05-14 15:54:50,557 p=29054 u=vagrant n=ansible | changed: [app01-staging]
2024-05-14 15:54:50,650 p=29054 u=vagrant n=ansible | TASK [Stop all docker containers] **************************************************************************************************************************************************
2024-05-14 15:54:51,699 p=29054 u=vagrant n=ansible | fatal: [app01-staging]: FAILED! => {"changed": true, "cmd": "docker stop $(docker ps -q)", "delta": "0:00:00.221383", "end": "2024-05-14 15:54:51.567000", "msg": "non-zero return code", "rc": 1, "start": "2024-05-14 15:54:51.345617", "stderr": "\"docker stop\" requires at least 1 argument.\nSee 'docker stop --help'.\n\nUsage:  docker stop [OPTIONS] CONTAINER [CONTAINER...]\n\nStop one or more running containers", "stderr_lines": ["\"docker stop\" requires at least 1 argument.", "See 'docker stop --help'.", "", "Usage:  docker stop [OPTIONS] CONTAINER [CONTAINER...]", "", "Stop one or more running containers"], "stdout": "", "stdout_lines": []}
2024-05-14 15:54:51,700 p=29054 u=vagrant n=ansible | ...ignoring
2024-05-14 15:54:51,796 p=29054 u=vagrant n=ansible | TASK [Remove all unused and dangling docker images] ********************************************************************************************************************************
2024-05-14 15:54:52,444 p=29054 u=vagrant n=ansible | changed: [app01-staging]
2024-05-14 15:54:52,545 p=29054 u=vagrant n=ansible | TASK [Setup with docker-compose] ***************************************************************************************************************************************************
2024-05-14 15:55:47,282 p=29054 u=vagrant n=ansible | changed: [app01-staging]
2024-05-14 15:55:47,404 p=29054 u=vagrant n=ansible | TASK [Display result] **************************************************************************************************************************************************************
2024-05-14 15:55:47,517 p=29054 u=vagrant n=ansible | ok: [app01-staging] => {
    "msg": "Log from docker-compose: \n alpine: Pulling from library/redis\nDigest: sha256:a40e29800d387e3cf9431902e1e7a362e4d819233d68ae39380532c3310091ac\nStatus: Downloaded newer image for redis:alpine\nv1: Pulling from examplevotingapp_vote\nDigest: sha256:52e259bef7df3e5abb5cbbbbfada9a79b34733b2e50c5b30a8ad1e57e2c341fd\nStatus: Downloaded newer image for acm:5000/examplevotingapp_vote:v1\n15-alpine: Pulling from library/postgres\nDigest: sha256:6c2118c2e7c6ad2f627f626bd18fc9b5b7b417f680a7a77a81ded84b6aeff154\nStatus: Downloaded newer image for postgres:15-alpine\nv1: Pulling from examplevotingapp_worker\nDigest: sha256:8e40098810f6803fca7065923689d4f96ea0a5fd106d204da0b974c8983723d0\nStatus: Downloaded newer image for acm:5000/examplevotingapp_worker:v1\nv1: Pulling from examplevotingapp_result\nDigest: sha256:1125f86bb5d48c5bcbddc36fba68b79334057eb6a43e5777ab135d764fa5e83d\nStatus: Downloaded newer image for acm:5000/examplevotingapp_result:v1\n"
}
2024-05-14 15:55:47,786 p=29054 u=vagrant n=ansible | PLAY RECAP *************************************************************************************************************************************************************************
2024-05-14 15:55:47,787 p=29054 u=vagrant n=ansible | app01-staging              : ok=8    changed=4    unreachable=0    failed=0    skipped=0    rescued=0    ignored=1   
2024-05-14 15:58:34,841 p=29182 u=root n=ansible | PLAY [Deploy containers] ***********************************************************************************************************************************************************
2024-05-14 15:58:34,875 p=29182 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************************************************
2024-05-14 15:58:46,466 p=29182 u=root n=ansible | ok: [app01-staging]
2024-05-14 15:58:46,687 p=29182 u=root n=ansible | TASK [Include vars] ****************************************************************************************************************************************************************
2024-05-14 15:58:46,748 p=29182 u=root n=ansible | ok: [app01-staging]
2024-05-14 15:58:46,868 p=29182 u=root n=ansible | TASK [Make dir] ********************************************************************************************************************************************************************
2024-05-14 15:58:47,756 p=29182 u=root n=ansible | ok: [app01-staging]
2024-05-14 15:58:47,880 p=29182 u=root n=ansible | TASK [Copy DC file] ****************************************************************************************************************************************************************
2024-05-14 15:58:49,200 p=29182 u=root n=ansible | ok: [app01-staging]
2024-05-14 15:58:49,309 p=29182 u=root n=ansible | TASK [Stop all docker containers] **************************************************************************************************************************************************
2024-05-14 15:58:52,414 p=29182 u=root n=ansible | changed: [app01-staging]
2024-05-14 15:58:52,542 p=29182 u=root n=ansible | TASK [Remove all unused and dangling docker images] ********************************************************************************************************************************
2024-05-14 15:58:54,628 p=29182 u=root n=ansible | changed: [app01-staging]
2024-05-14 15:58:54,805 p=29182 u=root n=ansible | TASK [Setup with docker-compose] ***************************************************************************************************************************************************
2024-05-14 15:59:47,774 p=29182 u=root n=ansible | changed: [app01-staging]
2024-05-14 15:59:47,989 p=29182 u=root n=ansible | TASK [Display result] **************************************************************************************************************************************************************
2024-05-14 15:59:48,092 p=29182 u=root n=ansible | ok: [app01-staging] => {
    "msg": "Log from docker-compose: \n alpine: Pulling from library/redis\nDigest: sha256:a40e29800d387e3cf9431902e1e7a362e4d819233d68ae39380532c3310091ac\nStatus: Downloaded newer image for redis:alpine\nv1: Pulling from examplevotingapp_vote\nDigest: sha256:52e259bef7df3e5abb5cbbbbfada9a79b34733b2e50c5b30a8ad1e57e2c341fd\nStatus: Downloaded newer image for acm:5000/examplevotingapp_vote:v1\n15-alpine: Pulling from library/postgres\nDigest: sha256:6c2118c2e7c6ad2f627f626bd18fc9b5b7b417f680a7a77a81ded84b6aeff154\nStatus: Downloaded newer image for postgres:15-alpine\nv1: Pulling from examplevotingapp_worker\nDigest: sha256:8e40098810f6803fca7065923689d4f96ea0a5fd106d204da0b974c8983723d0\nStatus: Downloaded newer image for acm:5000/examplevotingapp_worker:v1\nv1: Pulling from examplevotingapp_result\nDigest: sha256:1125f86bb5d48c5bcbddc36fba68b79334057eb6a43e5777ab135d764fa5e83d\nStatus: Downloaded newer image for acm:5000/examplevotingapp_result:v1\n"
}
2024-05-14 15:59:48,521 p=29182 u=root n=ansible | PLAY RECAP *************************************************************************************************************************************************************************
2024-05-14 15:59:48,523 p=29182 u=root n=ansible | app01-staging              : ok=8    changed=3    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2024-05-14 16:02:01,966 p=29307 u=root n=ansible | PLAY [Deploy containers] ***********************************************************************************************************************************************************
2024-05-14 16:02:01,997 p=29307 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************************************************
2024-05-14 16:02:12,697 p=29307 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:02:12,922 p=29307 u=root n=ansible | TASK [Include vars] ****************************************************************************************************************************************************************
2024-05-14 16:02:12,983 p=29307 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:02:13,096 p=29307 u=root n=ansible | TASK [Make dir] ********************************************************************************************************************************************************************
2024-05-14 16:02:14,035 p=29307 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:02:14,156 p=29307 u=root n=ansible | TASK [Copy DC file] ****************************************************************************************************************************************************************
2024-05-14 16:02:15,745 p=29307 u=root n=ansible | changed: [app01-staging]
2024-05-14 16:02:15,869 p=29307 u=root n=ansible | TASK [Stop all docker containers] **************************************************************************************************************************************************
2024-05-14 16:02:18,925 p=29307 u=root n=ansible | changed: [app01-staging]
2024-05-14 16:02:19,060 p=29307 u=root n=ansible | TASK [Remove all unused and dangling docker images] ********************************************************************************************************************************
2024-05-14 16:02:21,178 p=29307 u=root n=ansible | changed: [app01-staging]
2024-05-14 16:02:21,304 p=29307 u=root n=ansible | TASK [Setup with docker-compose] ***************************************************************************************************************************************************
2024-05-14 16:02:23,423 p=29307 u=root n=ansible | fatal: [app01-staging]: FAILED! => {"changed": true, "cmd": "docker-compose up -d", "delta": "0:00:01.524238", "end": "2024-05-14 16:02:23.294621", "msg": "non-zero return code", "rc": 1, "start": "2024-05-14 16:02:21.770383", "stderr": "build path /tmp/votingapp/seed-data either does not exist, is not accessible, or is not a valid URL.", "stderr_lines": ["build path /tmp/votingapp/seed-data either does not exist, is not accessible, or is not a valid URL."], "stdout": "", "stdout_lines": []}
2024-05-14 16:02:23,425 p=29307 u=root n=ansible | PLAY RECAP *************************************************************************************************************************************************************************
2024-05-14 16:02:23,426 p=29307 u=root n=ansible | app01-staging              : ok=6    changed=3    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2024-05-14 16:03:17,638 p=29432 u=root n=ansible | PLAY [Deploy containers] ***********************************************************************************************************************************************************
2024-05-14 16:03:17,669 p=29432 u=root n=ansible | TASK [Gathering Facts] *************************************************************************************************************************************************************
2024-05-14 16:03:24,290 p=29432 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:03:24,464 p=29432 u=root n=ansible | TASK [Include vars] ****************************************************************************************************************************************************************
2024-05-14 16:03:24,543 p=29432 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:03:24,637 p=29432 u=root n=ansible | TASK [Make dir] ********************************************************************************************************************************************************************
2024-05-14 16:03:25,486 p=29432 u=root n=ansible | ok: [app01-staging]
2024-05-14 16:03:25,578 p=29432 u=root n=ansible | TASK [Copy DC file] ****************************************************************************************************************************************************************
2024-05-14 16:03:27,189 p=29432 u=root n=ansible | changed: [app01-staging]
2024-05-14 16:03:27,285 p=29432 u=root n=ansible | TASK [Stop all docker containers] **************************************************************************************************************************************************
2024-05-14 16:03:28,363 p=29432 u=root n=ansible | fatal: [app01-staging]: FAILED! => {"changed": true, "cmd": "docker stop $(docker ps -q)", "delta": "0:00:00.213804", "end": "2024-05-14 16:03:28.237088", "msg": "non-zero return code", "rc": 1, "start": "2024-05-14 16:03:28.023284", "stderr": "\"docker stop\" requires at least 1 argument.\nSee 'docker stop --help'.\n\nUsage:  docker stop [OPTIONS] CONTAINER [CONTAINER...]\n\nStop one or more running containers", "stderr_lines": ["\"docker stop\" requires at least 1 argument.", "See 'docker stop --help'.", "", "Usage:  docker stop [OPTIONS] CONTAINER [CONTAINER...]", "", "Stop one or more running containers"], "stdout": "", "stdout_lines": []}
2024-05-14 16:03:28,363 p=29432 u=root n=ansible | ...ignoring
2024-05-14 16:03:28,458 p=29432 u=root n=ansible | TASK [Remove all unused and dangling docker images] ********************************************************************************************************************************
2024-05-14 16:03:29,116 p=29432 u=root n=ansible | changed: [app01-staging]
2024-05-14 16:03:29,207 p=29432 u=root n=ansible | TASK [Setup with docker-compose] ***************************************************************************************************************************************************
